sample_index,sample_id,domain,official_split,role,class_name,class_id,archive_filename,archive_member,relative_path,content_sha256,byte_size
17344,0e662f9411e87b4881cccc74c000536556ac9fabbd54b575bb9b9515d8db048d,painting,train,target_validation,snowman,75,painting.cleaned.zip,painting/snowman/painting_273_000087.jpg,painting/train/snowman/painting_273_000087.jpg,8be357ffc64bbbbaa7c47cbb5c493adfddbb54971101041b3f0b9169b54e9c8e,16905
17345,8774f713b2d92240ea0a1f514a2649445bf95c3401ed9855530283a921ef6e32,painting,train,target_validation,tornado,86,painting.cleaned.zip,painting/tornado/painting_319_000159.jpg,painting/train/tornado/painting_319_000159.jpg,7b54065f08bfdaaecd11743d08fdbc97e52433c9726f42084311bc0921aa2c61,15617
17346,549e25b4557441eec070fabd75f3d8084c837675f6f1fa9446b92156c04a9cbc,painting,train,target_validation,candle,16,painting.cleaned.zip,painting/candle/painting_059_000011.jpg,painting/train/candle/painting_059_000011.jpg,73f4f7f2165ea47d89b5dde69e55d1870a9c3cd771cd886b6dad9e8e759a2adb,15785
17347,f2a86e6bfdc27ed907ae87b925ce296a7e044337dbba8e8b92d26b3cafba277b,painting,train,target_validation,foot,30,painting.cleaned.zip,painting/foot/painting_124_000040.jpg,painting/train/foot/painting_124_000040.jpg,8781d827567daa8e32afed36fb70b7b426a6150b7313334dff6924ba7cadf92a,37829
17348,e751459203da9cb7ab3c76714c67721eeecc120edf2220899d0248620ac15b75,painting,train,target_validation,peanut,59,painting.cleaned.zip,painting/peanut/painting_215_000043.jpg,painting/train/peanut/painting_215_000043.jpg,802b6b42b8152bdad38d360f0c4f23a9d1eb8501a7bdfa33c15f3ca11b0a0c26,82775
17349,73dfa9c6df17fd924cc5b9cb6eb42c19a0c75a1d9bdf817aaa394320366472ea,painting,train,target_validation,tree,89,painting.cleaned.zip,painting/tree/painting_323_000381.jpg,painting/train/tree/painting_323_000381.jpg,be0c0b8aeb78361a99faef1c4f29300390db698debf8d8528d66252a8476985c,70596
17350,95d8799fbfade26facd5c9855d8fb607e2e49ebde98f8c1d9169c0eedfd6c1ee,painting,train,target_validation,tractor,87,painting.cleaned.zip,painting/tractor/painting_320_000167.jpg,painting/train/tractor/painting_320_000167.jpg,443aaf854052878591c795e1e29a4690542083d4a1d9da2c9d80ab35a8d22b80,172370
17351,8c0c8e20d9148fa2fd197bc511815bf882b1024c80e737ff5b1c1692837d4df4,painting,train,target_validation,cookie,19,painting.cleaned.zip,painting/cookie/painting_079_000050.jpg,painting/train/cookie/painting_079_000050.jpg,f9207b59a37ebdb19aaf02ecd229ab51a12adae6a3ad4143933e7533f3fd7bc5,30830
17352,99561046a8b1cffdeff91ada2b350749d0cdf7faae31d798fad3a894b7a27d39,painting,train,target_validation,house_plant,42,painting.cleaned.zip,painting/house_plant/painting_155_000235.jpg,painting/train/house_plant/painting_155_000235.jpg,fc859574d525bfcc569efb065a1e17596ac3f2f1488b3e1078cc7579bc0b181c,58524
17353,6e9519d3ebb1ed54b0270473a5e99d2c0d0c2bcc8aa58758d7d0998fece4638d,painting,train,target_validation,flashlight,28,painting.cleaned.zip,painting/flashlight/painting_119_000279.jpg,painting/train/flashlight/painting_119_000279.jpg,939dbb05d27a37943c4d3a2332ad55797484bff28722c19117e6fd45ef38df04,11723
17354,1b488011e959705443200d9d5a4595340febfb1c647eec59ded67abb7ad44edd,painting,train,target_validation,mosquito,50,painting.cleaned.zip,painting/mosquito/painting_189_000045.jpg,painting/train/mosquito/painting_189_000045.jpg,1f7235e1013075e6b850739253f061e6ccc0d8d5852271a2e145401d6c9d8bb3,19391
17355,d3389679edceea46ded4798bb40b0dc417e35ae7d9f94ee31c663291e8f3a5ae,painting,train,target_validation,vase,92,painting.cleaned.zip,painting/vase/painting_332_000081.jpg,painting/train/vase/painting_332_000081.jpg,5b99546cdf931ece0551d3572b0879b618cf250fb0b01285e1abb37312ca5a4a,46110
17356,d0311bbd9e733b7b3f570f93046927c41a9931316c064ad09f2157a1e640c347,painting,train,target_validation,tornado,86,painting.cleaned.zip,painting/tornado/painting_319_000275.jpg,painting/train/tornado/painting_319_000275.jpg,6d153eb7b7bc11daa3473e7d1478290fce919c9b70398b7c0861f4f685fc09cc,20365
17357,25c970d65abc43a4305a3e537b09b353b2ae89101c5b117719d028e583b9c8a5,painting,train,target_validation,rollerskates,70,painting.cleaned.zip,painting/rollerskates/painting_247_000167.jpg,painting/train/rollerskates/painting_247_000167.jpg,a50272e3edd7cf7e4c89dcaeadfc21e8331557a453f5cb2190ee740d7a21d857,73659
17358,c5cfa487583888709b3ba855e142b0f0bf1baba63bac3ad85e4585a6ce5ac32d,painting,train,target_validation,hot_tub,40,painting.cleaned.zip,painting/hot_tub/painting_152_000057.jpg,painting/train/hot_tub/painting_152_000057.jpg,b1c51b4d2fa3c04abfbe304065075dfc3c57a116ac2bfb6b00b62a4cef81c981,52570
17359,774d8b7539d2d865c47a1bd472999f77220a005ad244e0eed7f457f158ddc77b,painting,train,target_validation,lighthouse,44,painting.cleaned.zip,painting/lighthouse/painting_172_000340.jpg,painting/train/lighthouse/painting_172_000340.jpg,ddb30b791cb13a3f9452e7ce8f7d89ec276fd65e96670a22d7c2eecd7659e655,14162
17360,f8d036d70a0269afc6a769dfbd461e7caf8116c62fc8f6f8ced86212b12129da,painting,train,target_validation,lobster,45,painting.cleaned.zip,painting/lobster/painting_177_000132.jpg,painting/train/lobster/painting_177_000132.jpg,8de1043677b19190dba1b057135d1017b27335dc2e75423425bf012688a8862a,41102
17361,1cbcb8cd5e477490002e6654bc07d518c7c9e8018e9f9f104c54d912c7e4c396,painting,train,target_validation,squirrel,78,painting.cleaned.zip,painting/squirrel/painting_282_000391.jpg,painting/train/squirrel/painting_282_000391.jpg,b48d93bb97ba13051a41a6384d6951c1e4304e170abee0209ea11d072790d8c0,39903
17362,892d5f7880478a1c2ce2eb3c644f7ee2233d3690ea2fec1de3330a2fc38622f3,painting,train,target_validation,motorbike,51,painting.cleaned.zip,painting/motorbike/painting_190_000055.jpg,painting/train/motorbike/painting_190_000055.jpg,7cc8936c96ddbc3718df4228e334b1f8e9f442e37919d364aef2135fedc63b06,50318
17363,c286bbef9b2a495c8b38ed244e7e62870781200ffdee50cb8ddc41f5856505b8,painting,train,target_validation,pillow,64,painting.cleaned.zip,painting/pillow/painting_224_000094.jpg,painting/train/pillow/painting_224_000094.jpg,cfc261eee57302c6a31c45730c6e213304126b66c2adf32df043375cc07ef243,46765
17364,9c78ab436cf79c6fea15a29f67b574a9f642480665fe7aa4f1aa45f32d8e9129,painting,train,target_validation,duck,23,painting.cleaned.zip,painting/duck/painting_100_000074.jpg,painting/train/duck/painting_100_000074.jpg,1c92101adae91c5be3a0b80ca9429f0dd73fa45b5a661f0d53f81184c7b00ff7,58479
17365,7645c98c57958cf1d18f562a62b50d47957429923afee10857725d053a30c105,painting,train,target_validation,dishwasher,20,painting.cleaned.zip,painting/dishwasher/painting_090_000025.jpg,painting/train/dishwasher/painting_090_000025.jpg,7a2600db9cd977e8a3fdde89d5326cbc9145c9f85d631db59146311bf4f8db97,33856
17366,5c990df214036b198b7e7f1cf8f6469c5e666417d3586e98ec201b8c28ed9dfe,painting,train,target_validation,snowman,75,painting.cleaned.zip,painting/snowman/painting_273_000731.jpg,painting/train/snowman/painting_273_000731.jpg,08b974a0031d9662f3b7a92c7e11cf622d6c4fe1bc36e64f409a69303a99fa87,23823
17367,84bd6e06cd63b31253e98596bc79bc5d07f632f9c475c5331ede5dd5e5137d1a,painting,train,target_validation,tornado,86,painting.cleaned.zip,painting/tornado/painting_319_000364.jpg,painting/train/tornado/painting_319_000364.jpg,2dbd2358a0007a625f80001a959c563d9254e625186e11b285d76b6d1d0a55f7,27342
17368,963c6a473e85e7ffc729579b77583688dd57f1352b9e9eced39261f2dcf653ae,painting,train,target_validation,nose,55,painting.cleaned.zip,painting/nose/painting_199_000114.jpg,painting/train/nose/painting_199_000114.jpg,d034d04a043331ac70964f2500637879c9dd8b36e57a7cf59076bb3b6060b6fb,52850
17369,98afef40302907c978cac63968604747120ed2e457ff602a47f71b4391549059,painting,train,target_validation,nose,55,painting.cleaned.zip,painting/nose/painting_199_000479.jpg,painting/train/nose/painting_199_000479.jpg,dd20f38d23b6a2fab0d35dc7b52300962456fe63454057a7d691566b1d7d0f3a,18896
17370,a57dcd6ce6ae892ebc81c32d5caee65d90429a56475a0cab6317bb2b5aab7c42,painting,train,target_validation,feather,26,painting.cleaned.zip,painting/feather/painting_111_000066.jpg,painting/train/feather/painting_111_000066.jpg,a1a8ba42f51afebf09419e244bec66a418bc56a54624d928fe70583bd11471f8,8741
17371,8af46c21c8eee3fffa46f88466813faebb7fc4e3e81547e28e04331206a7e2d2,painting,train,target_validation,squirrel,78,painting.cleaned.zip,painting/squirrel/painting_282_000473.jpg,painting/train/squirrel/painting_282_000473.jpg,45a635f4f2f08b238fd0df23dd101bc7fceb97b00a268725b2a179cac08a0833,44485
17372,7d5896d56cb2365f01700bc17672a0e1593c1b3f60c984fc3ae24e3c8fac541a,painting,train,target_validation,tree,89,painting.cleaned.zip,painting/tree/painting_323_000487.jpg,painting/train/tree/painting_323_000487.jpg,270500ff3daaafffe5be79304fc2815c151b13b5fa2fa2559f812eb8015d9fb1,27455
17373,35a06145a078e67d6de54ddbc5703c4ad52745976bdf1d9c8701e76fd87f171c,painting,train,target_validation,bat,5,painting.cleaned.zip,painting/bat/painting_021_000075.jpg,painting/train/bat/painting_021_000075.jpg,682d5e7fd412a0cf48eac6429bbf5796212d73d75f442716f23f5452d4e3d2f8,157039
17374,463a794af5de783a1c9b5b0309cd82b6330918590db4df2d797e78bb8c36d143,painting,train,target_validation,postcard,68,painting.cleaned.zip,painting/postcard/painting_232_000060.jpg,painting/train/postcard/painting_232_000060.jpg,e08ef7fc00c6a61e1ed2789c61398b56e866149bd6b5a6d926ab0d0ebf1dd9c1,19828
17375,62408aa94cbd9f068e8a95befd4d3eda7c41aac743822519b7dee186e86d06bf,painting,train,target_validation,vase,92,painting.cleaned.zip,painting/vase/painting_332_000181.jpg,painting/train/vase/painting_332_000181.jpg,d1603b30b79b7f979bd7b6eea848c62e64d5c2b589b5f62f36eb9938571920e2,41226
17376,5abb0e670051585ce832487782929195e9e9c3b8fa6c5dfd83e20696dfd22ada,painting,train,target_validation,whale,95,painting.cleaned.zip,painting/whale/painting_337_000065.jpg,painting/train/whale/painting_337_000065.jpg,bba448513938a071599d2acb3f40b7064ace3c43f6df348747068d6d567c583e,5624
17377,a72deb5d9c056822e446ed7708f577b5afb59ccf085c61fc50d1f2c4af3a79d1,painting,train,target_validation,see_saw,72,painting.cleaned.zip,painting/see_saw/painting_257_000104.jpg,painting/train/see_saw/painting_257_000104.jpg,eca4038fcb6c1229d7ff6e390a9bdb0b9c5615035ab763cbd60d70a89d01c06a,23590
17378,d46e169cc5bc6330a3d7ced1d25bc359ee8a32c4a044feb5e2a5d9551ed12900,painting,train,target_validation,lighthouse,44,painting.cleaned.zip,painting/lighthouse/painting_172_000111.jpg,painting/train/lighthouse/painting_172_000111.jpg,60f592229a9942aa3ff5da998fb86d505bafbf8f010590ef54fe61797dd00d9a,74832
17379,bf038d76eb3cd2a9eb4b034d921f079bca0d366c989609e3c74c1ccaa3236845,painting,train,target_validation,beard,7,painting.cleaned.zip,painting/beard/painting_025_000167.jpg,painting/train/beard/painting_025_000167.jpg,e2cdcdfcce8601457b8a1640f3dac697151c0fa4914cb4aefb524d19786a027f,83723
17380,c7f51035559368cf04b3a1cce30fd130d44b858e29e0b2ab53d8a6cc047004ec,painting,train,target_validation,hedgehog,35,painting.cleaned.zip,painting/hedgehog/painting_142_000036.jpg,painting/train/hedgehog/painting_142_000036.jpg,799446eafdbeb09ab6b2b3563b3393f27d71a517fd9079e9309907dc0532abc5,51377
17381,358ea4231687e04c200d1dd29f3d9e4a8906086ae96025b2fb6c199048dc1e71,painting,train,target_validation,angel,3,painting.cleaned.zip,painting/angel/painting_005_000108.jpg,painting/train/angel/painting_005_000108.jpg,7aad112a22cf72264a01173d1673e2e0351ee35af764827263108bea742ecab6,80683
17382,d1824e65485c376f37eb4687ab660c9adc608bf659c1ebec20368b444f07d7cc,painting,train,target_validation,dresser,22,painting.cleaned.zip,painting/dresser/painting_097_000063.jpg,painting/train/dresser/painting_097_000063.jpg,04b9b3035845f1e137590a571d7ec20a816cf26c33a333d37ef92717b7aa015f,68703
17383,d2e40ed090dbe9bf6d3b63272a6418c3944036f28cc5cbcaa080d7a7b6c84a7f,painting,train,target_validation,necklace,54,painting.cleaned.zip,painting/necklace/painting_198_000198.jpg,painting/train/necklace/painting_198_000198.jpg,d70dc85cf793b6a352e3327ac6ac8c5e7a122c4942300bd9b0eff52e761daeb9,83775
17384,f477e5a01dd5d1929595ab731a4d35017b25ad4f79ce70a1650b032c7e01404a,painting,train,target_validation,bat,5,painting.cleaned.zip,painting/bat/painting_021_000231.jpg,painting/train/bat/painting_021_000231.jpg,00309faf90010edc9f2c9d81fcd8d7e93b401e0ed846f7a74a95aa23fa2c7508,50395
17385,9fad8d6ef0c93b86fd12419376ce3c56014296d303684a12187f36c74810dee8,painting,train,target_validation,dragon,21,painting.cleaned.zip,painting/dragon/painting_096_000066.jpg,painting/train/dragon/painting_096_000066.jpg,b2b02435896c22cdd619b02363a2b1e9e44f99346afcc88bcb091d62e4b6a1c3,37721
17386,51933d8257b0d5693cca2e7472c457b4ef2b1190693cf7c2c348121332268124,painting,train,target_validation,sweater,83,painting.cleaned.zip,painting/sweater/painting_298_000117.jpg,painting/train/sweater/painting_298_000117.jpg,7c36f8e8b2b8e578ddc5a380c85d13bbf4dbfdfc78e287625df99583629febde,85424
17387,6db09860129b8ea133586367cf2ec875a0f24e2182b5fbf02980cb5411229b27,painting,train,target_validation,helmet,36,painting.cleaned.zip,painting/helmet/painting_144_000006.jpg,painting/train/helmet/painting_144_000006.jpg,5e8ca1fe1bbd8e5ff14895d39f8e6857cebd1346833332f00f08b2ba4cf3927a,13904
17388,9420e9e90948f7cbaa07d95c55dd3f74f0fd66b1ede42fb8bb24204b2dc90629,painting,train,target_validation,mug,53,painting.cleaned.zip,painting/mug/painting_195_000219.jpg,painting/train/mug/painting_195_000219.jpg,10c7826714785f06eb4c8e2a7984f1bee4900e90a6a7e06550e9ddae71f4772d,38946
17389,c61b981ee163f7a9d84a4e144e7e00b3498ba2c731b714b166217828b1143fff,painting,train,target_validation,nose,55,painting.cleaned.zip,painting/nose/painting_199_000309.jpg,painting/train/nose/painting_199_000309.jpg,91feb4b5bb9fcac146b44396934b1fe55fb1a44e6a847c17f12ca5415d08441b,49984
17390,f2e0e8d7341aac2df386445a7367487505f2b9e1c1cda2560b5c7de3838e2b10,painting,train,target_validation,flashlight,28,painting.cleaned.zip,painting/flashlight/painting_119_000032.jpg,painting/train/flashlight/painting_119_000032.jpg,935a2e092f075eac02710d79f2931af4f6b1d7e46aea56c5d6120808aa2c9ee2,39367
17391,295e6f9b0091bfc157d556af7808cf56ca41af133055026bea94ffad5e286ec2,painting,train,target_validation,feather,26,painting.cleaned.zip,painting/feather/painting_111_000152.jpg,painting/train/feather/painting_111_000152.jpg,4e2b68db59693cafe1269cbc0734bcf254f5f1ed01b9ca7fc83339f1523aaff7,38424
17392,85fb8ff5a1dfc42eda9bd2894d260deb74d8bf54dcfe794c35ad19528c63e974,painting,train,target_validation,butterfly,13,painting.cleaned.zip,painting/butterfly/painting_050_000218.jpg,painting/train/butterfly/painting_050_000218.jpg,4e60a836929be09a88c7d07f1620f439428e100c7ddbc0e56f98463ef3751931,22361
17393,b90c49f32427488dd434c812dcf1fef32e2c7460151bbdde2199194ed8c472e5,painting,train,target_validation,whale,95,painting.cleaned.zip,painting/whale/painting_337_000093.jpg,painting/train/whale/painting_337_000093.jpg,8cd5c945afe60a4bd4d5f3ef9253c69782ca3f4ea8e3892f54d21e0de6dbcde3,52127
17394,c669bcdafe334aad05c75507cf4d7ec0e5e7a9ff0a15a426d4fb7a9f04067e2a,painting,train,target_validation,bat,5,painting.cleaned.zip,painting/bat/painting_021_000164.jpg,painting/train/bat/painting_021_000164.jpg,3d124f5085acc20c990633bf79b1d65cdbb94639920efe4bca29189c2bda83c7,100676
17395,20f1956699221f95eb3b59f11c420da8f5e03ab09ce7d4d4111984862761a444,painting,train,target_validation,mountain,52,painting.cleaned.zip,painting/mountain/painting_191_000168.jpg,painting/train/mountain/painting_191_000168.jpg,b722fed13113b4afc745b53550b4807f9ea9e77a829b7023b40046d103b2f558,74607
17396,51ba0c1381ab24f039569e696f428c568e7068f94033e01c3c361c257d112d5e,painting,train,target_validation,hedgehog,35,painting.cleaned.zip,painting/hedgehog/painting_142_000047.jpg,painting/train/hedgehog/painting_142_000047.jpg,90002154c76e15fd01f46a7e4918d025ead4847439c7eb87af687dfa48bd7b5e,27138
17397,ff685ad8b663d9b9fb2d41f73232a1aa063639309c0cb4640329a9aa1dfc4375,painting,train,target_validation,spider,77,painting.cleaned.zip,painting/spider/painting_277_000246.jpg,painting/train/spider/painting_277_000246.jpg,c1235cd4fa41efcfc35e551c4cfdccd4158da00b5d842d089da5a55d92e8e6f8,40903
17398,25291724828e886a64ddff95421995260755be16626ebf0c9851f1b38d795b95,painting,train,target_validation,The_Eiffel_Tower,0,painting.cleaned.zip,painting/The_Eiffel_Tower/painting_309_000014.jpg,painting/train/The_Eiffel_Tower/painting_309_000014.jpg,0791e82bc5459e7d68132115d098e0693e95f7bdde0b6bd9c22d5374095311a4,137227
17399,c6094a71fea4c24fd94c46868446092f59fb94d71d77ab397def38dec7fa42df,painting,train,target_validation,flying_saucer,29,painting.cleaned.zip,painting/flying_saucer/painting_123_000085.jpg,painting/train/flying_saucer/painting_123_000085.jpg,5a08255f4d4e092ee29a65e221de7cf94459850efe08dbd1c9dc9b79f3322e87,14879
17400,ff3d647c1699180d9d3a4fde72a409b4eca18b6ba9322907a84c684220e5e14c,painting,train,target_validation,tornado,86,painting.cleaned.zip,painting/tornado/painting_319_000276.jpg,painting/train/tornado/painting_319_000276.jpg,9232141bf85d7a8f4ab3f97fbaf221d0663eafb9d98e6eb31309f9edf83176c6,37525
17401,61abecc4f3c9d653732d72a82233b09f8458676662a25867bc8732e3cea6bc38,painting,train,target_validation,penguin,61,painting.cleaned.zip,painting/penguin/painting_219_000312.jpg,painting/train/penguin/painting_219_000312.jpg,242bc297504774ee89d67bc330c09009ac08d5fc10c49bd70ccf2ff8337d58a8,60339
17402,64da452039328627f1c52767803b85c1b135f737545f02c4600e722dc1f9918d,painting,train,target_validation,squirrel,78,painting.cleaned.zip,painting/squirrel/painting_282_000723.jpg,painting/train/squirrel/painting_282_000723.jpg,8b2b4ac67e7f1366b602fc5047271d6cc018622d7952bb24ac35d6a20dd7ee16,45109
17403,8dbc1051588704b231f969c4cc962668da61ea59ce3277a5b82d9a9c7e5db9a7,painting,train,target_validation,candle,16,painting.cleaned.zip,painting/candle/painting_059_000139.jpg,painting/train/candle/painting_059_000139.jpg,7853b777356450a95d18a47838eb73ec6b7ccbb80bdfaf4c7e074c14312a9c64,43668
17404,17bcaa090db562f21e0c3ee2e3d9f476b453e07d92d339489323fc19734f0ee1,painting,train,target_validation,snowman,75,painting.cleaned.zip,painting/snowman/painting_273_000532.jpg,painting/train/snowman/painting_273_000532.jpg,187cd60384b46d7a4a36d2f9b815b97fb125870f2fe5e6c76563f071c6803b7c,18904
17405,be86674bf3b39a170c872cc4d7c976c2541aede4f2cc4a6aa673418e5d4d94e2,painting,train,target_validation,mountain,52,painting.cleaned.zip,painting/mountain/painting_191_000239.jpg,painting/train/mountain/painting_191_000239.jpg,bd40d7bf8c44cabe674ef23943bda70da00481159078c57dd3816e471e934dcf,33976
17406,6fcb9e47dc5b6f93f82e1da47eb2abbb86364c852dff8d60ea970783529e7d47,painting,train,target_validation,microphone,49,painting.cleaned.zip,painting/microphone/painting_185_000058.jpg,painting/train/microphone/painting_185_000058.jpg,05d4170432727d6199e650f8039b74b76c79dce899bc5dc9aa4e590fe34ee0f4,85068
17407,c4831e0dfe5b2b1acc79ab010c9e2a4066a29cf7373df5b80c6ad3b04c3d682b,painting,train,target_validation,circle,18,painting.cleaned.zip,painting/circle/painting_072_000092.jpg,painting/train/circle/painting_072_000092.jpg,1fe47292237d98f0cb23b9012bcb8df6dd1964316b8f19c4c39ac209495830d3,37215
17408,1b57f9553a00b96629aff8a0163026d38a924d71f1a86ef46e1b6310a20f977b,painting,train,target_validation,foot,30,painting.cleaned.zip,painting/foot/painting_124_000026.jpg,painting/train/foot/painting_124_000026.jpg,5c1953cf043d082093b071f48a578fdfc08dab684af89a1385000d14d9d05972,30481
17409,0d941af808c9d0a5d8ca088dd78f0ef6fd544325ecb77fb11396ef51f98946dd,painting,train,target_validation,panda,57,painting.cleaned.zip,painting/panda/painting_209_000059.jpg,painting/train/panda/painting_209_000059.jpg,1d016b7f2261108fb67572f3fe8afaa4e03de2675c32bd6abaa9244e8e442efe,10208
